x,y,z
-1.141429e+01,-8.899584e+00,3.337703e+01
-1.138892e+01,-8.829343e+00,3.338908e+01
-1.136310e+01,-8.759179e+00,3.340007e+01
-1.133684e+01,-8.689106e+00,3.341001e+01
-1.131015e+01,-8.619141e+00,3.341890e+01
-1.128302e+01,-8.549296e+00,3.342675e+01
-1.125548e+01,-8.479587e+00,3.343355e+01
-1.122751e+01,-8.410027e+00,3.343932e+01
-1.119913e+01,-8.340631e+00,3.344406e+01
-1.117034e+01,-8.271413e+00,3.344777e+01
-1.114115e+01,-8.202386e+00,3.345046e+01
-1.111157e+01,-8.133564e+00,3.345214e+01
-1.108159e+01,-8.064960e+00,3.345280e+01
-1.105124e+01,-7.996587e+00,3.345247e+01
-1.102050e+01,-7.928458e+00,3.345114e+01
-1.098940e+01,-7.860585e+00,3.344882e+01
-1.095793e+01,-7.792982e+00,3.344551e+01
-1.092610e+01,-7.725660e+00,3.344123e+01
-1.089392e+01,-7.658632e+00,3.343598e+01
-1.086140e+01,-7.591909e+00,3.342977e+01
-1.082853e+01,-7.525502e+00,3.342261e+01
-1.079534e+01,-7.459424e+00,3.341450e+01
-1.076182e+01,-7.393684e+00,3.340546e+01
-1.072798e+01,-7.328295e+00,3.339548e+01
-1.069383e+01,-7.263266e+00,3.338459e+01
-1.065937e+01,-7.198608e+00,3.337278e+01
-1.062461e+01,-7.134331e+00,3.336007e+01
-1.058957e+01,-7.070445e+00,3.334646e+01
-1.055423e+01,-7.006960e+00,3.333197e+01
-1.051862e+01,-6.943885e+00,3.331660e+01
-1.048274e+01,-6.881229e+00,3.330036e+01
-1.044659e+01,-6.819001e+00,3.328327e+01
-1.041019e+01,-6.757209e+00,3.326533e+01
-1.037354e+01,-6.695863e+00,3.324654e+01
-1.033664e+01,-6.634970e+00,3.322693e+01
-1.029951e+01,-6.574538e+00,3.320650e+01
-1.026214e+01,-6.514574e+00,3.318526e+01
-1.022456e+01,-6.455087e+00,3.316323e+01
-1.018676e+01,-6.396083e+00,3.314040e+01
-1.014875e+01,-6.337569e+00,3.311679e+01
-1.011053e+01,-6.279552e+00,3.309242e+01
-1.007213e+01,-6.222038e+00,3.306728e+01
-1.003354e+01,-6.165033e+00,3.304140e+01
-9.994761e+00,-6.108544e+00,3.301478e+01
-9.955813e+00,-6.052575e+00,3.298743e+01
-9.916698e+00,-5.997132e+00,3.295937e+01
-9.877424e+00,-5.942221e+00,3.293059e+01
-9.837997e+00,-5.887847e+00,3.290113e+01
-9.798423e+00,-5.834013e+00,3.287097e+01
-9.758711e+00,-5.780724e+00,3.284015e+01
-9.718866e+00,-5.727985e+00,3.280865e+01
-9.678895e+00,-5.675800e+00,3.277651e+01
-9.638806e+00,-5.624172e+00,3.274372e+01
-9.598605e+00,-5.573105e+00,3.271030e+01
-9.558298e+00,-5.522603e+00,3.267626e+01
-9.517893e+00,-5.472667e+00,3.264160e+01
-9.477396e+00,-5.423302e+00,3.260635e+01
-9.436814e+00,-5.374509e+00,3.257050e+01
-9.396152e+00,-5.326291e+00,3.253408e+01
-9.355419e+00,-5.278651e+00,3.249709e+01
-9.314619e+00,-5.231590e+00,3.245953e+01
-9.273760e+00,-5.185111e+00,3.242143e+01
-9.232848e+00,-5.139214e+00,3.238279e+01
-9.191890e+00,-5.093901e+00,3.234363e+01
-9.150891e+00,-5.049174e+00,3.230394e+01
-9.109857e+00,-5.005034e+00,3.226375e+01
-9.068796e+00,-4.961480e+00,3.222306e+01
-9.027713e+00,-4.918515e+00,3.218189e+01
-8.986614e+00,-4.876137e+00,3.214024e+01
-8.945505e+00,-4.834349e+00,3.209812e+01
-8.904393e+00,-4.793149e+00,3.205554e+01
-8.863283e+00,-4.752538e+00,3.201252e+01
-8.822180e+00,-4.712516e+00,3.196906e+01
-8.781091e+00,-4.673082e+00,3.192517e+01
-8.740022e+00,-4.634235e+00,3.188086e+01
-8.698977e+00,-4.595975e+00,3.183615e+01
-8.657964e+00,-4.558302e+00,3.179103e+01
-8.616986e+00,-4.521213e+00,3.174553e+01
-8.576050e+00,-4.484709e+00,3.169964e+01
-8.535161e+00,-4.448787e+00,3.165339e+01
-8.494324e+00,-4.413446e+00,3.160677e+01
-8.453545e+00,-4.378685e+00,3.155980e+01
-8.412829e+00,-4.344502e+00,3.151249e+01
-8.372180e+00,-4.310896e+00,3.146484e+01
-8.331605e+00,-4.277863e+00,3.141686e+01
-8.291107e+00,-4.245403e+00,3.136857e+01
-8.250692e+00,-4.213513e+00,3.131996e+01
-8.210365e+00,-4.182191e+00,3.127106e+01
-8.170130e+00,-4.151435e+00,3.122186e+01
-8.129993e+00,-4.121242e+00,3.117238e+01
-8.089957e+00,-4.091609e+00,3.112262e+01
-8.050027e+00,-4.062534e+00,3.107260e+01
-8.010208e+00,-4.034014e+00,3.102231e+01
-7.970505e+00,-4.006046e+00,3.097177e+01
-7.930921e+00,-3.978628e+00,3.092099e+01
-7.891460e+00,-3.951756e+00,3.086997e+01
-7.852128e+00,-3.925427e+00,3.081872e+01
-7.812928e+00,-3.899638e+00,3.076725e+01
-7.773864e+00,-3.874386e+00,3.071557e+01
-7.734939e+00,-3.849667e+00,3.066368e+01
-7.696159e+00,-3.825478e+00,3.061159e+01
-7.657527e+00,-3.801816e+00,3.055930e+01
-7.619046e+00,-3.778678e+00,3.050683e+01
-7.580721e+00,-3.756059e+00,3.045418e+01
-7.542554e+00,-3.733955e+00,3.040136e+01
-7.504550e+00,-3.712365e+00,3.034837e+01
-7.466712e+00,-3.691283e+00,3.029522e+01
-7.429043e+00,-3.670705e+00,3.024192e+01
-7.391546e+00,-3.650629e+00,3.018847e+01
-7.354225e+00,-3.631050e+00,3.013489e+01
-7.317084e+00,-3.611965e+00,3.008116e+01
-7.280124e+00,-3.593369e+00,3.002731e+01
-7.243350e+00,-3.575259e+00,2.997334e+01
-7.206763e+00,-3.557630e+00,2.991925e+01
-7.170368e+00,-3.540479e+00,2.986505e+01
-7.134166e+00,-3.523802e+00,2.981074e+01
-7.098161e+00,-3.507594e+00,2.975634e+01
-7.062356e+00,-3.491851e+00,2.970184e+01
-7.026752e+00,-3.476571e+00,2.964725e+01
-6.991353e+00,-3.461747e+00,2.959258e+01
-6.956161e+00,-3.447377e+00,2.953783e+01
-6.921178e+00,-3.433456e+00,2.948301e+01
-6.886407e+00,-3.419981e+00,2.942812e+01
-6.851850e+00,-3.406946e+00,2.937316e+01
-6.817510e+00,-3.394348e+00,2.931815e+01
-6.783388e+00,-3.382183e+00,2.926308e+01
-6.749487e+00,-3.370446e+00,2.920797e+01
-6.715808e+00,-3.359134e+00,2.915281e+01
-6.682354e+00,-3.348242e+00,2.909761e+01
-6.649126e+00,-3.337767e+00,2.904237e+01
-6.616127e+00,-3.327704e+00,2.898710e+01
-6.583358e+00,-3.318049e+00,2.893181e+01
-6.550822e+00,-3.308798e+00,2.887649e+01
-6.518518e+00,-3.299946e+00,2.882115e+01
-6.486451e+00,-3.291491e+00,2.876580e+01
-6.454620e+00,-3.283427e+00,2.871043e+01
-6.423027e+00,-3.275752e+00,2.865506e+01
-6.391675e+00,-3.268460e+00,2.859969e+01
-6.360563e+00,-3.261547e+00,2.854431e+01
-6.329695e+00,-3.255011e+00,2.848894e+01
-6.299070e+00,-3.248846e+00,2.843358e+01
-6.268691e+00,-3.243049e+00,2.837823e+01
-6.238558e+00,-3.237617e+00,2.832289e+01
-6.208672e+00,-3.232544e+00,2.826757e+01
-6.179036e+00,-3.227828e+00,2.821227e+01
-6.149648e+00,-3.223464e+00,2.815700e+01
-6.120512e+00,-3.219449e+00,2.810175e+01
-6.091628e+00,-3.215778e+00,2.804653e+01
-6.062995e+00,-3.212449e+00,2.799135e+01
-6.034617e+00,-3.209457e+00,2.793620e+01
-6.006493e+00,-3.206799e+00,2.788109e+01
-5.978623e+00,-3.204471e+00,2.782602e+01
-5.951010e+00,-3.202469e+00,2.777100e+01
-5.923653e+00,-3.200790e+00,2.771603e+01
-5.896553e+00,-3.199431e+00,2.766111e+01
-5.869710e+00,-3.198387e+00,2.760623e+01
-5.843126e+00,-3.197655e+00,2.755142e+01
-5.816801e+00,-3.197233e+00,2.749666e+01
-5.790735e+00,-3.197115e+00,2.744197e+01
-5.764929e+00,-3.197300e+00,2.738733e+01
-5.739383e+00,-3.197784e+00,2.733277e+01
-5.714097e+00,-3.198562e+00,2.727827e+01
-5.689072e+00,-3.199633e+00,2.722384e+01
-5.664308e+00,-3.200993e+00,2.716948e+01
-5.639806e+00,-3.202639e+00,2.711520e+01
-5.615565e+00,-3.204567e+00,2.706099e+01
-5.591586e+00,-3.206775e+00,2.700686e+01
-5.567869e+00,-3.209259e+00,2.695282e+01
-5.544414e+00,-3.212017e+00,2.689885e+01
-5.521221e+00,-3.215045e+00,2.684497e+01
-5.498290e+00,-3.218340e+00,2.679118e+01
-5.475622e+00,-3.221900e+00,2.673748e+01
-5.453216e+00,-3.225721e+00,2.668387e+01
-5.431072e+00,-3.229802e+00,2.663035e+01
-5.409190e+00,-3.234138e+00,2.657692e+01
-5.387571e+00,-3.238728e+00,2.652359e+01
-5.366214e+00,-3.243568e+00,2.647036e+01
-5.345118e+00,-3.248657e+00,2.641723e+01
-5.324284e+00,-3.253990e+00,2.636420e+01
-5.303712e+00,-3.259567e+00,2.631127e+01
-5.283401e+00,-3.265383e+00,2.625845e+01
-5.263352e+00,-3.271438e+00,2.620573e+01
-5.243563e+00,-3.277727e+00,2.615312e+01
-5.224035e+00,-3.284250e+00,2.610062e+01
-5.204767e+00,-3.291003e+00,2.604823e+01
-5.185759e+00,-3.297984e+00,2.599596e+01
-5.167012e+00,-3.305191e+00,2.594379e+01
-5.148523e+00,-3.312622e+00,2.589175e+01
-5.130293e+00,-3.320274e+00,2.583981e+01
-5.112322e+00,-3.328145e+00,2.578800e+01
-5.094610e+00,-3.336234e+00,2.573631e+01
-5.077155e+00,-3.344538e+00,2.568474e+01
-5.059957e+00,-3.353054e+00,2.563329e+01
-5.043017e+00,-3.361782e+00,2.558196e+01
-5.026332e+00,-3.370718e+00,2.553076e+01
-5.009904e+00,-3.379862e+00,2.547968e+01
-4.993731e+00,-3.389211e+00,2.542873e+01
-4.977814e+00,-3.398764e+00,2.537791e+01
-4.962150e+00,-3.408518e+00,2.532722e+01
-4.946741e+00,-3.418471e+00,2.527666e+01
-4.931585e+00,-3.428623e+00,2.522623e+01
-4.916681e+00,-3.438972e+00,2.517594e+01
-4.902030e+00,-3.449515e+00,2.512578e+01
-4.887631e+00,-3.460251e+00,2.507575e+01
-4.873482e+00,-3.471179e+00,2.502586e+01
-4.859585e+00,-3.482297e+00,2.497611e+01
-4.845936e+00,-3.493604e+00,2.492650e+01
-4.832538e+00,-3.505098e+00,2.487703e+01
-4.819387e+00,-3.516777e+00,2.482770e+01
-4.806485e+00,-3.528641e+00,2.477852e+01
-4.793830e+00,-3.540687e+00,2.472947e+01
-4.781422e+00,-3.552915e+00,2.468057e+01
-4.769260e+00,-3.565324e+00,2.463182e+01
-4.757343e+00,-3.577912e+00,2.458321e+01
-4.745671e+00,-3.590678e+00,2.453475e+01
-4.734243e+00,-3.603620e+00,2.448644e+01
-4.723058e+00,-3.616738e+00,2.443828e+01
-4.712117e+00,-3.630031e+00,2.439027e+01
-4.701417e+00,-3.643497e+00,2.434241e+01
-4.690958e+00,-3.657135e+00,2.429470e+01
-4.680740e+00,-3.670945e+00,2.424715e+01
-4.670762e+00,-3.684925e+00,2.419975e+01
-4.661023e+00,-3.699075e+00,2.415250e+01
-4.651523e+00,-3.713393e+00,2.410542e+01
-4.642260e+00,-3.727879e+00,2.405849e+01
-4.633235e+00,-3.742532e+00,2.401172e+01
-4.624446e+00,-3.757351e+00,2.396511e+01
-4.615893e+00,-3.772336e+00,2.391866e+01
-4.607574e+00,-3.787484e+00,2.387237e+01
-4.599491e+00,-3.802797e+00,2.382624e+01
-4.591640e+00,-3.818273e+00,2.378027e+01
-4.584023e+00,-3.833911e+00,2.373448e+01
-4.576638e+00,-3.849711e+00,2.368884e+01
-4.569484e+00,-3.865673e+00,2.364337e+01
-4.562561e+00,-3.881795e+00,2.359807e+01
-4.555869e+00,-3.898077e+00,2.355294e+01
-4.549405e+00,-3.914519e+00,2.350797e+01
-4.543171e+00,-3.931120e+00,2.346318e+01
-4.537164e+00,-3.947880e+00,2.341856e+01
-4.531385e+00,-3.964798e+00,2.337411e+01
-4.525832e+00,-3.981873e+00,2.332983e+01
-4.520505e+00,-3.999107e+00,2.328572e+01
-4.515404e+00,-4.016497e+00,2.324179e+01
-4.510527e+00,-4.034044e+00,2.319804e+01
-4.505874e+00,-4.051748e+00,2.315446e+01
-4.501444e+00,-4.069607e+00,2.311106e+01
-4.497237e+00,-4.087623e+00,2.306784e+01
-4.493252e+00,-4.105794e+00,2.302480e+01
-4.489488e+00,-4.124121e+00,2.298194e+01
-4.485944e+00,-4.142603e+00,2.293926e+01
-4.482621e+00,-4.161240e+00,2.289676e+01
-4.479516e+00,-4.180032e+00,2.285445e+01
-4.476631e+00,-4.198979e+00,2.281232e+01
-4.473963e+00,-4.218081e+00,2.277038e+01
-4.471513e+00,-4.237337e+00,2.272862e+01
-4.469279e+00,-4.256748e+00,2.268706e+01
-4.467262e+00,-4.276314e+00,2.264568e+01
-4.465460e+00,-4.296034e+00,2.260449e+01
-4.463873e+00,-4.315908e+00,2.256349e+01
-4.462501e+00,-4.335938e+00,2.252268e+01
-4.461342e+00,-4.356122e+00,2.248206e+01
-4.460396e+00,-4.376460e+00,2.244164e+01
-4.459663e+00,-4.396954e+00,2.240142e+01
-4.459142e+00,-4.417602e+00,2.236139e+01
-4.458832e+00,-4.438405e+00,2.232155e+01
-4.458733e+00,-4.459364e+00,2.228192e+01
-4.458844e+00,-4.480477e+00,2.224248e+01
-4.459166e+00,-4.501747e+00,2.220325e+01
-4.459696e+00,-4.523171e+00,2.216422e+01
-4.460435e+00,-4.544752e+00,2.212538e+01
-4.461382e+00,-4.566489e+00,2.208676e+01
-4.462537e+00,-4.588381e+00,2.204833e+01
-4.463899e+00,-4.610431e+00,2.201012e+01
-4.465467e+00,-4.632637e+00,2.197211e+01
-4.467242e+00,-4.655000e+00,2.193431e+01
-4.469222e+00,-4.677521e+00,2.189672e+01
-4.471408e+00,-4.700199e+00,2.185934e+01
-4.473798e+00,-4.723036e+00,2.182217e+01
-4.476392e+00,-4.746030e+00,2.178521e+01
-4.479191e+00,-4.769183e+00,2.174847e+01
-4.482192e+00,-4.792496e+00,2.171194e+01
-4.485396e+00,-4.815967e+00,2.167563e+01
-4.488803e+00,-4.839598e+00,2.163954e+01
-4.492412e+00,-4.863390e+00,2.160367e+01
-4.496223e+00,-4.887342e+00,2.156802e+01
-4.500234e+00,-4.911454e+00,2.153259e+01
-4.504447e+00,-4.935728e+00,2.149739e+01
-4.508860e+00,-4.960164e+00,2.146241e+01
-4.513473e+00,-4.984762e+00,2.142765e+01
-4.518286e+00,-5.009523e+00,2.139312e+01
-4.523298e+00,-5.034447e+00,2.135882e+01
-4.528509e+00,-5.059535e+00,2.132475e+01
-4.533918e+00,-5.084786e+00,2.129092e+01
-4.539526e+00,-5.110202e+00,2.125731e+01
-4.545331e+00,-5.135783e+00,2.122394e+01
-4.551335e+00,-5.161529e+00,2.119080e+01
-4.557535e+00,-5.187442e+00,2.115791e+01
-4.563933e+00,-5.213521e+00,2.112525e+01
-4.570527e+00,-5.239767e+00,2.109283e+01
-4.577317e+00,-5.266180e+00,2.106065e+01
-4.584304e+00,-5.292762e+00,2.102871e+01
-4.591487e+00,-5.319512e+00,2.099702e+01
-4.598864e+00,-5.346431e+00,2.096558e+01
-4.606438e+00,-5.373520e+00,2.093438e+01
-4.614206e+00,-5.400779e+00,2.090344e+01
-4.622169e+00,-5.428209e+00,2.087274e+01
-4.630327e+00,-5.455810e+00,2.084229e+01
-4.638679e+00,-5.483582e+00,2.081210e+01
-4.647225e+00,-5.511527e+00,2.078217e+01
-4.655965e+00,-5.539645e+00,2.075249e+01
-4.664898e+00,-5.567936e+00,2.072308e+01
-4.674025e+00,-5.596402e+00,2.069392e+01
-4.683346e+00,-5.625041e+00,2.066502e+01
-4.692859e+00,-5.653856e+00,2.063639e+01
-4.702566e+00,-5.682847e+00,2.060803e+01
-4.712465e+00,-5.712013e+00,2.057993e+01
-4.722557e+00,-5.741356e+00,2.055211e+01
-4.732841e+00,-5.770877e+00,2.052455e+01
-4.743317e+00,-5.800575e+00,2.049727e+01
-4.753986e+00,-5.830452e+00,2.047026e+01
-4.764847e+00,-5.860507e+00,2.044353e+01
-4.775899e+00,-5.890742e+00,2.041708e+01
-4.787143e+00,-5.921156e+00,2.039091e+01
-4.798579e+00,-5.951751e+00,2.036502e+01
-4.810207e+00,-5.982527e+00,2.033941e+01
-4.822026e+00,-6.013484e+00,2.031410e+01
-4.834036e+00,-6.044623e+00,2.028907e+01
-4.846237e+00,-6.075945e+00,2.026433e+01
-4.858630e+00,-6.107449e+00,2.023988e+01
-4.871214e+00,-6.139137e+00,2.021573e+01
-4.883988e+00,-6.171009e+00,2.019188e+01
-4.896954e+00,-6.203065e+00,2.016832e+01
-4.910111e+00,-6.235306e+00,2.014506e+01
-4.923458e+00,-6.267732e+00,2.012211e+01
-4.936996e+00,-6.300343e+00,2.009946e+01
-4.950725e+00,-6.333141e+00,2.007712e+01
-4.964644e+00,-6.366125e+00,2.005509e+01
-4.978755e+00,-6.399296e+00,2.003338e+01
-4.993055e+00,-6.432655e+00,2.001197e+01
-5.007547e+00,-6.466200e+00,1.999088e+01
-5.022228e+00,-6.499934e+00,1.997011e+01
-5.037101e+00,-6.533856e+00,1.994967e+01
-5.052163e+00,-6.567967e+00,1.992954e+01
-5.067417e+00,-6.602267e+00,1.990974e+01
-5.082860e+00,-6.636756e+00,1.989027e+01
-5.098495e+00,-6.671435e+00,1.987113e+01
-5.114319e+00,-6.706304e+00,1.985232e+01
-5.130334e+00,-6.741362e+00,1.983384e+01
-5.146540e+00,-6.776611e+00,1.981571e+01
-5.162936e+00,-6.812051e+00,1.979791e+01
-5.179522e+00,-6.847681e+00,1.978046e+01
-5.196299e+00,-6.883502e+00,1.976335e+01
-5.213266e+00,-6.919514e+00,1.974660e+01
-5.230424e+00,-6.955717e+00,1.973019e+01
-5.247772e+00,-6.992112e+00,1.971413e+01
-5.265311e+00,-7.028698e+00,1.969843e+01
-5.283040e+00,-7.065475e+00,1.968309e+01
-5.300959e+00,-7.102444e+00,1.966811e+01
-5.319069e+00,-7.139604e+00,1.965349e+01
-5.337370e+00,-7.176956e+00,1.963924e+01
-5.355861e+00,-7.214499e+00,1.962536e+01
-5.374543e+00,-7.252234e+00,1.961186e+01
-5.393415e+00,-7.290160e+00,1.959872e+01
-5.412478e+00,-7.328277e+00,1.958597e+01
-5.431731e+00,-7.366584e+00,1.957359e+01
-5.451175e+00,-7.405083e+00,1.956160e+01
-5.470809e+00,-7.443773e+00,1.955000e+01
-5.490634e+00,-7.482652e+00,1.953879e+01
-5.510650e+00,-7.521722e+00,1.952796e+01
-5.530856e+00,-7.560982e+00,1.951754e+01
-5.551252e+00,-7.600431e+00,1.950751e+01
-5.571839e+00,-7.640069e+00,1.949788e+01
-5.592617e+00,-7.679895e+00,1.948866e+01
-5.613585e+00,-7.719910e+00,1.947984e+01
-5.634743e+00,-7.760112e+00,1.947144e+01
-5.656092e+00,-7.800502e+00,1.946345e+01
-5.677631e+00,-7.841078e+00,1.945588e+01
-5.699361e+00,-7.881840e+00,1.944872e+01
-5.721281e+00,-7.922788e+00,1.944199e+01
-5.743391e+00,-7.963920e+00,1.943569e+01
-5.765691e+00,-8.005236e+00,1.942982e+01
-5.788182e+00,-8.046735e+00,1.942438e+01
-5.810862e+00,-8.088417e+00,1.941937e+01
-5.833733e+00,-8.130280e+00,1.941481e+01
-5.856793e+00,-8.172323e+00,1.941069e+01
-5.880044e+00,-8.214547e+00,1.940702e+01
-5.903483e+00,-8.256948e+00,1.940379e+01
-5.927113e+00,-8.299527e+00,1.940102e+01
-5.950932e+00,-8.342283e+00,1.939870e+01
-5.974940e+00,-8.385214e+00,1.939685e+01
-5.999137e+00,-8.428319e+00,1.939546e+01
-6.023523e+00,-8.471597e+00,1.939453e+01
-6.048098e+00,-8.515046e+00,1.939408e+01
-6.072862e+00,-8.558665e+00,1.939410e+01
-6.097814e+00,-8.602453e+00,1.939460e+01
-6.122955e+00,-8.646408e+00,1.939557e+01
-6.148283e+00,-8.690528e+00,1.939704e+01
-6.173800e+00,-8.734813e+00,1.939899e+01
-6.199504e+00,-8.779260e+00,1.940143e+01
-6.225395e+00,-8.823868e+00,1.940437e+01
-6.251473e+00,-8.868634e+00,1.940781e+01
-6.277738e+00,-8.913558e+00,1.941175e+01
-6.304189e+00,-8.958636e+00,1.941619e+01
-6.330827e+00,-9.003868e+00,1.942115e+01
-6.357650e+00,-9.049250e+00,1.942662e+01
-6.384659e+00,-9.094781e+00,1.943261e+01
-6.411852e+00,-9.140460e+00,1.943911e+01
-6.439231e+00,-9.186282e+00,1.944615e+01
-6.466793e+00,-9.232247e+00,1.945371e+01
-6.494540e+00,-9.278351e+00,1.946180e+01
-6.522469e+00,-9.324592e+00,1.947043e+01
-6.550582e+00,-9.370969e+00,1.947960e+01
-6.578877e+00,-9.417477e+00,1.948931e+01
-6.607354e+00,-9.464114e+00,1.949957e+01
-6.636012e+00,-9.510878e+00,1.951038e+01
-6.664851e+00,-9.557766e+00,1.952174e+01
-6.693870e+00,-9.604774e+00,1.953367e+01
-6.723069e+00,-9.651901e+00,1.954615e+01
-6.752446e+00,-9.699141e+00,1.955920e+01
-6.782002e+00,-9.746493e+00,1.957282e+01
-6.811736e+00,-9.793953e+00,1.958702e+01
-6.841647e+00,-9.841518e+00,1.960179e+01
-6.871733e+00,-9.889184e+00,1.961714e+01
-6.901995e+00,-9.936948e+00,1.963308e+01
-6.932432e+00,-9.984806e+00,1.964960e+01
-6.963042e+00,-1.003275e+01,1.966672e+01
-6.993826e+00,-1.008079e+01,1.968443e+01
-7.024781e+00,-1.012891e+01,1.970274e+01
-7.055908e+00,-1.017710e+01,1.972166e+01
-7.087205e+00,-1.022537e+01,1.974118e+01
-7.118671e+00,-1.027371e+01,1.976131e+01
-7.150306e+00,-1.032212e+01,1.978206e+01
-7.182107e+00,-1.037059e+01,1.980342e+01
-7.214075e+00,-1.041912e+01,1.982540e+01
-7.246208e+00,-1.046770e+01,1.984801e+01
-7.278504e+00,-1.051632e+01,1.987125e+01
-7.310964e+00,-1.056499e+01,1.989512e+01
-7.343584e+00,-1.061370e+01,1.991963e+01
-7.376365e+00,-1.066244e+01,1.994477e+01
-7.409305e+00,-1.071121e+01,1.997055e+01
-7.442403e+00,-1.076000e+01,1.999699e+01
-7.475657e+00,-1.080881e+01,2.002407e+01
-7.509066e+00,-1.085763e+01,2.005180e+01
-7.542628e+00,-1.090646e+01,2.008019e+01
-7.576342e+00,-1.095529e+01,2.010923e+01
-7.610206e+00,-1.100411e+01,2.013894e+01
-7.644219e+00,-1.105293e+01,2.016931e+01
-7.678380e+00,-1.110173e+01,2.020035e+01
-7.712686e+00,-1.115050e+01,2.023206e+01
-7.747136e+00,-1.119925e+01,2.026445e+01
-7.781727e+00,-1.124796e+01,2.029751e+01
-7.816460e+00,-1.129663e+01,2.033125e+01
-7.851330e+00,-1.134525e+01,2.036568e+01
-7.886337e+00,-1.139381e+01,2.040079e+01
-7.921479e+00,-1.144232e+01,2.043659e+01
-7.956753e+00,-1.149075e+01,2.047307e+01
-7.992158e+00,-1.153911e+01,2.051026e+01
-8.027692e+00,-1.158739e+01,2.054813e+01
-8.063351e+00,-1.163558e+01,2.058671e+01
-8.099135e+00,-1.168367e+01,2.062598e+01
-8.135041e+00,-1.173165e+01,2.066596e+01
-8.171067e+00,-1.177953e+01,2.070664e+01
-8.207210e+00,-1.182728e+01,2.074802e+01
-8.243468e+00,-1.187491e+01,2.079012e+01
-8.279838e+00,-1.192240e+01,2.083293e+01
-8.316318e+00,-1.196974e+01,2.087644e+01
-8.352905e+00,-1.201694e+01,2.092067e+01
-8.389598e+00,-1.206397e+01,2.096562e+01
-8.426392e+00,-1.211084e+01,2.101128e+01
-8.463286e+00,-1.215753e+01,2.105766e+01
-8.500276e+00,-1.220403e+01,2.110476e+01
-8.537360e+00,-1.225034e+01,2.115258e+01
-8.574535e+00,-1.229645e+01,2.120112e+01
-8.611797e+00,-1.234234e+01,2.125038e+01
-8.649144e+00,-1.238801e+01,2.130036e+01
-8.686573e+00,-1.243345e+01,2.135107e+01
-8.724081e+00,-1.247865e+01,2.140250e+01
-8.761664e+00,-1.252361e+01,2.145465e+01
-8.799319e+00,-1.256830e+01,2.150753e+01
-8.837042e+00,-1.261272e+01,2.156113e+01
-8.874831e+00,-1.265687e+01,2.161545e+01
-8.912682e+00,-1.270073e+01,2.167050e+01
-8.950591e+00,-1.274429e+01,2.172627e+01
-8.988555e+00,-1.278755e+01,2.178277e+01
-9.026569e+00,-1.283048e+01,2.183998e+01
-9.064632e+00,-1.287309e+01,2.189792e+01
-9.102737e+00,-1.291536e+01,2.195657e+01
-9.140883e+00,-1.295728e+01,2.201594e+01
-9.179064e+00,-1.299884e+01,2.207603e+01
-9.217277e+00,-1.304003e+01,2.213684e+01
-9.255518e+00,-1.308084e+01,2.219836e+01
-9.293782e+00,-1.312126e+01,2.226059e+01
-9.332066e+00,-1.316128e+01,2.232353e+01
-9.370365e+00,-1.320088e+01,2.238717e+01
-9.408675e+00,-1.324006e+01,2.245152e+01
-9.446991e+00,-1.327880e+01,2.251657e+01
-9.485309e+00,-1.331710e+01,2.258232e+01
-9.523625e+00,-1.335494e+01,2.264876e+01
-9.561934e+00,-1.339231e+01,2.271590e+01
-9.600231e+00,-1.342921e+01,2.278372e+01
-9.638512e+00,-1.346561e+01,2.285223e+01
-9.676772e+00,-1.350151e+01,2.292142e+01
-9.715005e+00,-1.353689e+01,2.299129e+01
-9.753208e+00,-1.357175e+01,2.306182e+01
-9.791374e+00,-1.360607e+01,2.313302e+01
-9.829500e+00,-1.363984e+01,2.320489e+01
-9.867579e+00,-1.367305e+01,2.327741e+01
-9.905608e+00,-1.370569e+01,2.335058e+01
-9.943579e+00,-1.373775e+01,2.342440e+01
-9.981489e+00,-1.376921e+01,2.349885e+01
-1.001933e+01,-1.380006e+01,2.357394e+01
-1.005710e+01,-1.383030e+01,2.364966e+01
-1.009479e+01,-1.385990e+01,2.372599e+01
-1.013240e+01,-1.388886e+01,2.380294e+01
-1.016992e+01,-1.391717e+01,2.388050e+01
-1.020735e+01,-1.394481e+01,2.395865e+01
-1.024467e+01,-1.397178e+01,2.403739e+01
-1.028189e+01,-1.399806e+01,2.411672e+01
-1.031899e+01,-1.402364e+01,2.419662e+01
-1.035598e+01,-1.404850e+01,2.427709e+01
-1.039284e+01,-1.407264e+01,2.435811e+01
-1.042957e+01,-1.409605e+01,2.443968e+01
-1.046617e+01,-1.411871e+01,2.452180e+01
-1.050262e+01,-1.414062e+01,2.460444e+01
-1.053892e+01,-1.416175e+01,2.468760e+01
-1.057507e+01,-1.418211e+01,2.477126e+01
-1.061106e+01,-1.420167e+01,2.485543e+01
-1.064688e+01,-1.422043e+01,2.494009e+01
-1.068253e+01,-1.423838e+01,2.502522e+01
-1.071800e+01,-1.425551e+01,2.511082e+01
-1.075328e+01,-1.427180e+01,2.519687e+01
-1.078837e+01,-1.428725e+01,2.528337e+01
-1.082326e+01,-1.430184e+01,2.537030e+01
-1.085794e+01,-1.431557e+01,2.545764e+01
-1.089241e+01,-1.432842e+01,2.554539e+01
-1.092665e+01,-1.434038e+01,2.563354e+01
-1.096068e+01,-1.435145e+01,2.572206e+01
-1.099447e+01,-1.436161e+01,2.581095e+01
